id,insert_date,origin,destination,start_date,end_date,train_type,price,train_class,fare
9179,2019-04-19 07:13:27,SEVILLA,MADRID,2019-06-01 16:45:00,2019-06-01 19:17:00,AVE,53.4,Turista,Promo
9180,2019-04-19 07:13:27,SEVILLA,MADRID,2019-06-01 17:45:00,2019-06-01 20:17:00,AVE,60.3,Turista,Promo
9181,2019-04-19 07:13:27,SEVILLA,MADRID,2019-06-01 18:45:00,2019-06-01 21:17:00,AVE,61.45,Preferente,Promo
9182,2019-04-19 07:13:27,SEVILLA,MADRID,2019-06-01 19:45:00,2019-06-01 22:17:00,AVE,47.3,Turista,Promo
9183,2019-04-19 07:13:27,SEVILLA,MADRID,2019-06-01 21:00:00,2019-06-01 23:52:00,AV City,52.2,Turista Plus,Promo
9184,2019-04-19 07:13:32,SEVILLA,MADRID,2019-05-31 06:10:00,2019-05-31 08:58:00,AV City,49.15,Turista,Promo
9185,2019-04-19 07:13:32,SEVILLA,MADRID,2019-05-31 06:45:00,2019-05-31 09:15:00,AVE,47.3,Turista,Promo
9186,2019-04-19 07:13:32,SEVILLA,MADRID,2019-05-31 07:40:00,2019-05-31 10:05:00,AVE,47.3,Turista,Promo
9187,2019-04-19 07:13:32,SEVILLA,MADRID,2019-05-31 08:45:00,2019-05-31 11:15:00,AVE,60.3,Turista,Promo
9188,2019-04-19 07:13:32,SEVILLA,MADRID,2019-05-31 09:40:00,2019-05-31 12:23:00,AVE,60.3,Turista,Promo
9189,2019-04-19 07:13:32,SEVILLA,MADRID,2019-05-31 09:50:00,2019-05-31 12:36:00,ALVIA,,Turista,Promo
9190,2019-04-19 07:13:32,SEVILLA,MADRID,2019-05-31 10:45:00,2019-05-31 13:17:00,AVE,60.3,Turista,Promo
9191,2019-04-19 07:13:32,SEVILLA,MADRID,2019-05-31 11:45:00,2019-05-31 14:17:00,AVE,69.4,Preferente,Promo
9192,2019-04-19 07:13:32,SEVILLA,MADRID,2019-05-31 12:18:00,2019-05-31 14:56:00,ALVIA,,Turista,Promo
9193,2019-04-19 07:13:32,SEVILLA,MADRID,2019-05-31 12:40:00,2019-05-31 15:23:00,AVE,53.4,Turista,Promo
9194,2019-04-19 07:13:32,SEVILLA,MADRID,2019-05-31 13:40:00,2019-05-31 16:10:00,AVE,47.3,Turista,Promo
9195,2019-04-19 07:13:32,SEVILLA,MADRID,2019-05-31 14:45:00,2019-05-31 17:15:00,AVE,47.3,Turista,Promo
9196,2019-04-19 07:13:32,SEVILLA,MADRID,2019-05-31 14:58:00,2019-05-31 17:50:00,ALVIA,67.2,Turista,Flexible
9197,2019-04-19 07:13:32,SEVILLA,MADRID,2019-05-31 15:45:00,2019-05-31 18:15:00,AVE,47.3,Turista,Promo
9198,2019-04-19 07:13:32,SEVILLA,MADRID,2019-05-31 16:15:00,2019-05-31 18:54:00,AVE,47.3,Turista,Promo
9199,2019-04-19 07:13:32,SEVILLA,MADRID,2019-05-31 16:45:00,2019-05-31 19:17:00,AVE,53.4,Turista,Promo
9200,2019-04-19 07:13:32,SEVILLA,MADRID,2019-05-31 17:45:00,2019-05-31 20:17:00,AVE,53.4,Turista,Promo
9201,2019-04-19 07:13:32,SEVILLA,MADRID,2019-05-31 18:45:00,2019-05-31 21:17:00,AVE,47.3,Turista,Promo
9202,2019-04-19 07:13:32,SEVILLA,MADRID,2019-05-31 19:15:00,2019-05-31 21:36:00,AVE,47.3,Turista,Promo
9203,2019-04-19 07:13:32,SEVILLA,MADRID,2019-05-31 19:19:00,2019-05-31 21:59:00,INTERCITY,62.2,Turista,Flexible
9204,2019-04-19 07:13:32,SEVILLA,MADRID,2019-05-31 19:45:00,2019-05-31 22:17:00,AVE,47.3,Turista,Promo
9205,2019-04-19 07:13:32,SEVILLA,MADRID,2019-05-31 20:15:00,2019-05-31 22:36:00,AVE,47.3,Turista,Promo
9206,2019-04-19 07:13:32,SEVILLA,MADRID,2019-05-31 20:36:00,2019-05-31 23:14:00,ALVIA,67.2,Turista,Flexible
9207,2019-04-19 07:13:32,SEVILLA,MADRID,2019-05-31 21:00:00,2019-05-31 23:52:00,AV City,49.15,Turista,Promo
9208,2019-04-19 07:13:37,SEVILLA,MADRID,2019-05-30 06:10:00,2019-05-30 08:58:00,AV City,49.15,Turista,Promo
9209,2019-04-19 07:13:37,SEVILLA,MADRID,2019-05-30 06:45:00,2019-05-30 09:15:00,AVE,47.3,Turista,Promo
9210,2019-04-19 07:13:37,SEVILLA,MADRID,2019-05-30 07:15:00,2019-05-30 09:55:00,AVE,53.4,Turista,Promo
9211,2019-04-19 07:13:37,SEVILLA,MADRID,2019-05-30 07:40:00,2019-05-30 10:05:00,AVE,60.3,Turista,Promo
9212,2019-04-19 07:13:37,SEVILLA,MADRID,2019-05-30 08:45:00,2019-05-30 11:15:00,AVE,76.3,Turista,Flexible
9213,2019-04-19 07:13:37,SEVILLA,MADRID,2019-05-30 09:40:00,2019-05-30 12:23:00,AVE,76.3,Turista,Flexible
9214,2019-04-19 07:13:37,SEVILLA,MADRID,2019-05-30 09:50:00,2019-05-30 12:36:00,ALVIA,,Turista,Promo
9215,2019-04-19 07:13:37,SEVILLA,MADRID,2019-05-30 10:45:00,2019-05-30 13:17:00,AVE,53.4,Turista,Promo
9216,2019-04-19 07:13:37,SEVILLA,MADRID,2019-05-30 11:45:00,2019-05-30 14:17:00,AVE,60.3,Turista,Promo
9217,2019-04-19 07:13:37,SEVILLA,MADRID,2019-05-30 12:18:00,2019-05-30 14:56:00,ALVIA,,Turista,Promo
9218,2019-04-19 07:13:37,SEVILLA,MADRID,2019-05-30 12:40:00,2019-05-30 15:23:00,AVE,53.4,Turista,Promo
9219,2019-04-19 07:13:37,SEVILLA,MADRID,2019-05-30 13:40:00,2019-05-30 16:10:00,AVE,60.3,Turista,Promo
9220,2019-04-19 07:13:37,SEVILLA,MADRID,2019-05-30 14:45:00,2019-05-30 17:15:00,AVE,76.3,Turista,Flexible
9221,2019-04-19 07:13:37,SEVILLA,MADRID,2019-05-30 14:58:00,2019-05-30 17:50:00,ALVIA,,Turista,Flexible
9222,2019-04-19 07:13:37,SEVILLA,MADRID,2019-05-30 15:45:00,2019-05-30 18:15:00,AVE,76.3,Turista,Flexible
9223,2019-04-19 07:13:37,SEVILLA,MADRID,2019-05-30 16:15:00,2019-05-30 18:54:00,AVE,76.3,Turista,Flexible
9224,2019-04-19 07:13:37,SEVILLA,MADRID,2019-05-30 16:45:00,2019-05-30 19:17:00,AVE,76.3,Turista,Flexible
9225,2019-04-19 07:13:37,SEVILLA,MADRID,2019-05-30 17:45:00,2019-05-30 20:17:00,AVE,76.3,Turista,Flexible
9226,2019-04-19 07:13:37,SEVILLA,MADRID,2019-05-30 18:45:00,2019-05-30 21:17:00,AVE,60.3,Turista,Promo
9227,2019-04-19 07:13:37,SEVILLA,MADRID,2019-05-30 19:15:00,2019-05-30 21:36:00,AVE,53.4,Turista,Promo
9228,2019-04-19 07:13:37,SEVILLA,MADRID,2019-05-30 19:19:00,2019-05-30 21:59:00,INTERCITY,62.2,Turista,Flexible
9229,2019-04-19 07:13:37,SEVILLA,MADRID,2019-05-30 19:45:00,2019-05-30 22:17:00,AVE,47.3,Turista,Promo
9230,2019-04-19 07:13:37,SEVILLA,MADRID,2019-05-30 20:15:00,2019-05-30 22:36:00,AVE,47.3,Turista,Promo
9231,2019-04-19 07:13:37,SEVILLA,MADRID,2019-05-30 20:36:00,2019-05-30 23:14:00,ALVIA,67.2,Turista,Flexible
9232,2019-04-19 07:13:37,SEVILLA,MADRID,2019-05-30 21:00:00,2019-05-30 23:52:00,AV City,49.15,Turista,Promo
9233,2019-04-19 07:13:44,SEVILLA,MADRID,2019-05-29 06:10:00,2019-05-29 08:58:00,AV City,49.15,Turista,Promo
9234,2019-04-19 07:13:44,SEVILLA,MADRID,2019-05-29 06:45:00,2019-05-29 09:15:00,AVE,60.3,Turista,Promo
9235,2019-04-19 07:13:44,SEVILLA,MADRID,2019-05-29 07:15:00,2019-05-29 09:55:00,AVE,47.3,Turista,Promo
9236,2019-04-19 07:13:44,SEVILLA,MADRID,2019-05-29 07:40:00,2019-05-29 10:05:00,AVE,76.3,Turista,Flexible
9237,2019-04-19 07:13:44,SEVILLA,MADRID,2019-05-29 08:45:00,2019-05-29 11:15:00,AVE,60.3,Turista,Promo
9238,2019-04-19 07:13:44,SEVILLA,MADRID,2019-05-29 09:40:00,2019-05-29 12:23:00,AVE,60.3,Turista,Promo
9239,2019-04-19 07:13:44,SEVILLA,MADRID,2019-05-29 09:50:00,2019-05-29 12:36:00,ALVIA,,Turista,Promo
9240,2019-04-19 07:13:44,SEVILLA,MADRID,2019-05-29 10:45:00,2019-05-29 13:17:00,AVE,60.3,Turista,Promo
9241,2019-04-19 07:13:44,SEVILLA,MADRID,2019-05-29 11:45:00,2019-05-29 14:17:00,AVE,60.3,Turista,Promo
9242,2019-04-19 07:13:44,SEVILLA,MADRID,2019-05-29 12:18:00,2019-05-29 14:56:00,ALVIA,,Turista,Promo
9243,2019-04-19 07:13:44,SEVILLA,MADRID,2019-05-29 12:40:00,2019-05-29 15:23:00,AVE,47.3,Turista,Promo
9244,2019-04-19 07:13:44,SEVILLA,MADRID,2019-05-29 13:40:00,2019-05-29 16:10:00,AVE,53.4,Turista,Promo
9245,2019-04-19 07:13:44,SEVILLA,MADRID,2019-05-29 14:45:00,2019-05-29 17:15:00,AVE,60.3,Turista,Promo
9246,2019-04-19 07:13:44,SEVILLA,MADRID,2019-05-29 14:58:00,2019-05-29 17:50:00,ALVIA,47.05,Turista,Promo
9247,2019-04-19 07:13:44,SEVILLA,MADRID,2019-05-29 15:45:00,2019-05-29 18:15:00,AVE,60.3,Turista,Promo
9248,2019-04-19 07:13:44,SEVILLA,MADRID,2019-05-29 16:15:00,2019-05-29 18:54:00,AVE,69.4,Preferente,Promo
9249,2019-04-19 07:13:44,SEVILLA,MADRID,2019-05-29 16:45:00,2019-05-29 19:17:00,AVE,76.3,Turista,Flexible
9250,2019-04-19 07:13:44,SEVILLA,MADRID,2019-05-29 17:45:00,2019-05-29 20:17:00,AVE,76.3,Turista,Flexible
9251,2019-04-19 07:13:44,SEVILLA,MADRID,2019-05-29 18:45:00,2019-05-29 21:17:00,AVE,60.3,Turista,Promo
9252,2019-04-19 07:13:44,SEVILLA,MADRID,2019-05-29 19:15:00,2019-05-29 21:36:00,AVE,47.3,Turista,Promo
9253,2019-04-19 07:13:44,SEVILLA,MADRID,2019-05-29 19:19:00,2019-05-29 21:59:00,INTERCITY,62.2,Turista,Flexible
9254,2019-04-19 07:13:44,SEVILLA,MADRID,2019-05-29 19:45:00,2019-05-29 22:17:00,AVE,47.3,Turista,Promo
9255,2019-04-19 07:13:44,SEVILLA,MADRID,2019-05-29 20:36:00,2019-05-29 23:14:00,ALVIA,67.2,Turista,Flexible
9256,2019-04-19 07:13:44,SEVILLA,MADRID,2019-05-29 21:00:00,2019-05-29 23:52:00,AV City,43.55,Turista,Promo
9257,2019-04-19 07:13:51,SEVILLA,MADRID,2019-04-23 06:10:00,2019-04-23 08:58:00,AV City,62.2,Turista,Flexible
9258,2019-04-19 07:13:51,SEVILLA,MADRID,2019-04-23 06:45:00,2019-04-23 09:15:00,AVE,76.3,Turista,Flexible
9259,2019-04-19 07:13:51,SEVILLA,MADRID,2019-04-23 07:15:00,2019-04-23 09:55:00,AVE,76.3,Turista,Flexible
9260,2019-04-19 07:13:51,SEVILLA,MADRID,2019-04-23 07:40:00,2019-04-23 10:05:00,AVE,,Turista con enlace,Promo +
9261,2019-04-19 07:13:51,SEVILLA,MADRID,2019-04-23 08:35:00,2019-04-23 15:26:00,LD-MD,34.35,Turista con enlace,Promo +
9262,2019-04-19 07:13:51,SEVILLA,MADRID,2019-04-23 08:45:00,2019-04-23 11:15:00,AVE,76.3,Turista,Flexible
9263,2019-04-19 07:13:51,SEVILLA,MADRID,2019-04-23 09:40:00,2019-04-23 12:23:00,AVE,,Preferente,Flexible
9264,2019-04-19 07:13:51,SEVILLA,MADRID,2019-04-23 09:50:00,2019-04-23 12:36:00,ALVIA,,Preferente,Flexible
9265,2019-04-19 07:13:51,SEVILLA,MADRID,2019-04-23 10:45:00,2019-04-23 13:17:00,AVE,,Preferente,Flexible
9266,2019-04-19 07:13:51,SEVILLA,MADRID,2019-04-23 11:45:00,2019-04-23 14:17:00,AVE,,Preferente,Flexible
9267,2019-04-19 07:13:51,SEVILLA,MADRID,2019-04-23 12:18:00,2019-04-23 14:56:00,ALVIA,,Preferente,Flexible
9268,2019-04-19 07:13:51,SEVILLA,MADRID,2019-04-23 12:40:00,2019-04-23 15:23:00,AVE,,Preferente,Flexible
9269,2019-04-19 07:13:51,SEVILLA,MADRID,2019-04-23 13:40:00,2019-04-23 16:10:00,AVE,128.5,Preferente,Flexible
9270,2019-04-19 07:13:51,SEVILLA,MADRID,2019-04-23 14:45:00,2019-04-23 17:15:00,AVE,76.3,Turista,Flexible
9271,2019-04-19 07:13:51,SEVILLA,MADRID,2019-04-23 14:58:00,2019-04-23 17:50:00,ALVIA,,Preferente,Flexible
9272,2019-04-19 07:13:51,SEVILLA,MADRID,2019-04-23 15:45:00,2019-04-23 18:15:00,AVE,128.5,Preferente,Flexible
9273,2019-04-19 07:13:51,SEVILLA,MADRID,2019-04-23 16:15:00,2019-04-23 18:54:00,AVE,76.3,Turista,Flexible
9274,2019-04-19 07:13:51,SEVILLA,MADRID,2019-04-23 16:45:00,2019-04-23 19:17:00,AVE,76.3,Turista,Flexible
9275,2019-04-19 07:13:51,SEVILLA,MADRID,2019-04-23 17:45:00,2019-04-23 20:17:00,AVE,,Turista,Flexible
9276,2019-04-19 07:13:51,SEVILLA,MADRID,2019-04-23 18:45:00,2019-04-23 21:17:00,AVE,76.3,Turista,Flexible
9277,2019-04-19 07:13:51,SEVILLA,MADRID,2019-04-23 19:19:00,2019-04-23 21:59:00,INTERCITY,,Turista,Flexible
9278,2019-04-19 07:13:51,SEVILLA,MADRID,2019-04-23 19:45:00,2019-04-23 22:17:00,AVE,76.3,Turista,Flexible
9279,2019-04-19 07:13:51,SEVILLA,MADRID,2019-04-23 21:00:00,2019-04-23 23:52:00,AV City,62.2,Turista,Flexible
9280,2019-04-19 07:14:03,SEVILLA,MADRID,2019-05-27 06:10:00,2019-05-27 08:58:00,AV City,49.15,Turista,Promo
9281,2019-04-19 07:14:03,SEVILLA,MADRID,2019-05-27 06:45:00,2019-05-27 09:15:00,AVE,76.3,Turista,Flexible
9282,2019-04-19 07:14:03,SEVILLA,MADRID,2019-05-27 07:15:00,2019-05-27 09:55:00,AVE,76.3,Turista,Flexible
9283,2019-04-19 07:14:03,SEVILLA,MADRID,2019-05-27 07:40:00,2019-05-27 10:05:00,AVE,76.3,Turista,Flexible
9284,2019-04-19 07:14:03,SEVILLA,MADRID,2019-05-27 08:45:00,2019-05-27 11:15:00,AVE,76.3,Turista,Flexible
9285,2019-04-19 07:14:03,SEVILLA,MADRID,2019-05-27 09:40:00,2019-05-27 12:23:00,AVE,76.3,Turista,Flexible
9286,2019-04-19 07:14:03,SEVILLA,MADRID,2019-05-27 09:50:00,2019-05-27 12:36:00,ALVIA,87.4,Preferente,Flexible
9287,2019-04-19 07:14:03,SEVILLA,MADRID,2019-05-27 10:45:00,2019-05-27 13:17:00,AVE,53.4,Turista,Promo
9288,2019-04-19 07:14:03,SEVILLA,MADRID,2019-05-27 11:45:00,2019-05-27 14:17:00,AVE,48.85,Preferente,Promo
9289,2019-04-19 07:14:03,SEVILLA,MADRID,2019-05-27 12:18:00,2019-05-27 14:56:00,ALVIA,,Turista,Promo
9290,2019-04-19 07:14:03,SEVILLA,MADRID,2019-05-27 12:40:00,2019-05-27 15:23:00,AVE,47.3,Turista,Promo
9291,2019-04-19 07:14:03,SEVILLA,MADRID,2019-05-27 13:40:00,2019-05-27 16:10:00,AVE,47.3,Turista,Promo
9292,2019-04-19 07:14:03,SEVILLA,MADRID,2019-05-27 14:45:00,2019-05-27 17:15:00,AVE,47.3,Turista,Promo
9293,2019-04-19 07:14:03,SEVILLA,MADRID,2019-05-27 14:58:00,2019-05-27 17:50:00,ALVIA,52.45,Preferente,Promo
9294,2019-04-19 07:14:03,SEVILLA,MADRID,2019-05-27 15:45:00,2019-05-27 18:15:00,AVE,47.3,Turista,Promo
9295,2019-04-19 07:14:03,SEVILLA,MADRID,2019-05-27 16:15:00,2019-05-27 18:54:00,AVE,47.3,Turista,Promo
9296,2019-04-19 07:14:03,SEVILLA,MADRID,2019-05-27 16:45:00,2019-05-27 19:17:00,AVE,76.3,Turista,Flexible
9297,2019-04-19 07:14:03,SEVILLA,MADRID,2019-05-27 17:45:00,2019-05-27 20:17:00,AVE,76.3,Turista,Flexible
9298,2019-04-19 07:14:03,SEVILLA,MADRID,2019-05-27 18:45:00,2019-05-27 21:17:00,AVE,60.3,Turista,Promo
9299,2019-04-19 07:14:03,SEVILLA,MADRID,2019-05-27 19:19:00,2019-05-27 21:59:00,INTERCITY,62.2,Turista,Flexible
9300,2019-04-19 07:14:03,SEVILLA,MADRID,2019-05-27 19:45:00,2019-05-27 22:17:00,AVE,42.1,Turista Plus,Promo
9301,2019-04-19 07:14:03,SEVILLA,MADRID,2019-05-27 20:36:00,2019-05-27 23:14:00,ALVIA,67.2,Turista,Flexible
9302,2019-04-19 07:14:03,SEVILLA,MADRID,2019-05-27 21:00:00,2019-05-27 23:52:00,AV City,38.55,Turista,Promo
9303,2019-04-19 07:14:07,SEVILLA,MADRID,2019-05-26 07:00:00,2019-05-26 10:02:00,AV City,,Turista con enlace,Flexible
9304,2019-04-19 07:14:07,SEVILLA,MADRID,2019-05-26 08:45:00,2019-05-26 21:10:00,MD,52.5,Turista con enlace,Flexible
9305,2019-04-19 07:14:07,SEVILLA,MADRID,2019-05-26 08:45:00,2019-05-26 11:15:00,AVE,,Turista,Flexible
9306,2019-04-19 07:14:07,SEVILLA,MADRID,2019-05-26 09:50:00,2019-05-26 12:36:00,ALVIA,,Turista,Flexible
9307,2019-04-19 07:14:07,SEVILLA,MADRID,2019-05-26 10:45:00,2019-05-26 13:17:00,AVE,,Turista,Flexible
9308,2019-04-19 07:14:07,SEVILLA,MADRID,2019-05-26 11:45:00,2019-05-26 14:17:00,AVE,76.3,Turista,Flexible
9309,2019-04-19 07:14:07,SEVILLA,MADRID,2019-05-26 12:18:00,2019-05-26 14:56:00,ALVIA,,Turista,Flexible
9310,2019-04-19 07:14:07,SEVILLA,MADRID,2019-05-26 12:40:00,2019-05-26 15:23:00,AVE,,Turista,Flexible
9311,2019-04-19 07:14:07,SEVILLA,MADRID,2019-05-26 13:40:00,2019-05-26 16:10:00,AVE,,Turista,Flexible
9312,2019-04-19 07:14:07,SEVILLA,MADRID,2019-05-26 14:45:00,2019-05-26 17:15:00,AVE,76.3,Turista,Flexible
9313,2019-04-19 07:14:07,SEVILLA,MADRID,2019-05-26 14:58:00,2019-05-26 17:50:00,ALVIA,,Turista,Flexible
9314,2019-04-19 07:14:07,SEVILLA,MADRID,2019-05-26 15:45:00,2019-05-26 18:15:00,AVE,,Turista,Flexible
9315,2019-04-19 07:14:07,SEVILLA,MADRID,2019-05-26 16:15:00,2019-05-26 18:54:00,AVE,,Turista,Flexible
9316,2019-04-19 07:14:07,SEVILLA,MADRID,2019-05-26 16:45:00,2019-05-26 19:17:00,AVE,76.3,Turista,Flexible
9317,2019-04-19 07:14:07,SEVILLA,MADRID,2019-05-26 17:45:00,2019-05-26 20:17:00,AVE,,Turista,Flexible
9318,2019-04-19 07:14:07,SEVILLA,MADRID,2019-05-26 18:45:00,2019-05-26 21:17:00,AVE,76.3,Turista,Flexible
9319,2019-04-19 07:14:07,SEVILLA,MADRID,2019-05-26 19:15:00,2019-05-26 21:36:00,AVE,69.4,Preferente,Promo
9320,2019-04-19 07:14:07,SEVILLA,MADRID,2019-05-26 19:19:00,2019-05-26 21:59:00,INTERCITY,,Turista Plus,Promo
9321,2019-04-19 07:14:07,SEVILLA,MADRID,2019-05-26 19:45:00,2019-05-26 22:17:00,AVE,72.3,Turista Plus,Promo
9322,2019-04-19 07:14:07,SEVILLA,MADRID,2019-05-26 20:15:00,2019-05-26 22:36:00,AVE,69.4,Preferente,Promo
9323,2019-04-19 07:14:07,SEVILLA,MADRID,2019-05-26 20:36:00,2019-05-26 23:14:00,ALVIA,,Turista Plus,Flexible
9324,2019-04-19 07:14:07,SEVILLA,MADRID,2019-05-26 21:00:00,2019-05-26 23:52:00,AV City,74.6,Turista Plus,Flexible
9325,2019-04-19 07:14:14,SEVILLA,MADRID,2019-05-25 07:00:00,2019-05-25 10:02:00,AV City,49.15,Turista,Promo
9326,2019-04-19 07:14:14,SEVILLA,MADRID,2019-05-25 07:40:00,2019-05-25 10:05:00,AVE,60.3,Turista,Promo
9327,2019-04-19 07:14:14,SEVILLA,MADRID,2019-05-25 08:45:00,2019-05-25 21:10:00,MD,52.5,Turista con enlace,Flexible
9328,2019-04-19 07:14:14,SEVILLA,MADRID,2019-05-25 08:45:00,2019-05-25 11:15:00,AVE,69.35,Preferente,Promo
9329,2019-04-19 07:14:14,SEVILLA,MADRID,2019-05-25 09:40:00,2019-05-25 12:23:00,AVE,61.45,Preferente,Promo
9330,2019-04-19 07:14:14,SEVILLA,MADRID,2019-05-25 09:50:00,2019-05-25 12:36:00,ALVIA,87.4,Preferente,Flexible
9331,2019-04-19 07:14:14,SEVILLA,MADRID,2019-05-25 10:45:00,2019-05-25 13:17:00,AVE,60.3,Turista,Promo
9332,2019-04-19 07:14:14,SEVILLA,MADRID,2019-05-25 11:45:00,2019-05-25 14:17:00,AVE,60.3,Turista,Promo
9333,2019-04-19 07:14:14,SEVILLA,MADRID,2019-05-25 12:18:00,2019-05-25 14:56:00,ALVIA,,Turista,Promo
9334,2019-04-19 07:14:14,SEVILLA,MADRID,2019-05-25 13:40:00,2019-05-25 16:10:00,AVE,60.3,Turista,Promo
9335,2019-04-19 07:14:14,SEVILLA,MADRID,2019-05-25 14:58:00,2019-05-25 17:50:00,ALVIA,,Turista,Promo
9336,2019-04-19 07:14:14,SEVILLA,MADRID,2019-05-25 15:45:00,2019-05-25 18:15:00,AVE,60.3,Turista,Promo
9337,2019-04-19 07:14:14,SEVILLA,MADRID,2019-05-25 16:45:00,2019-05-25 19:17:00,AVE,60.3,Turista,Promo
9338,2019-04-19 07:14:14,SEVILLA,MADRID,2019-05-25 17:45:00,2019-05-25 20:17:00,AVE,60.3,Turista,Promo
9339,2019-04-19 07:14:14,SEVILLA,MADRID,2019-05-25 18:45:00,2019-05-25 21:17:00,AVE,76.3,Turista,Flexible
9340,2019-04-19 07:14:14,SEVILLA,MADRID,2019-05-25 19:45:00,2019-05-25 22:17:00,AVE,60.3,Turista,Promo
9341,2019-04-19 07:14:14,SEVILLA,MADRID,2019-05-25 21:00:00,2019-05-25 23:52:00,AV City,49.15,Turista,Promo
9342,2019-04-19 07:14:16,SEVILLA,MADRID,2019-05-24 06:10:00,2019-05-24 08:58:00,AV City,49.15,Turista,Promo
9343,2019-04-19 07:14:16,SEVILLA,MADRID,2019-05-24 06:45:00,2019-05-24 09:15:00,AVE,60.3,Turista,Promo
9344,2019-04-19 07:14:16,SEVILLA,MADRID,2019-05-24 07:40:00,2019-05-24 10:05:00,AVE,53.4,Turista,Promo
9345,2019-04-19 07:14:16,SEVILLA,MADRID,2019-05-24 08:45:00,2019-05-24 11:15:00,AVE,69.4,Preferente,Promo
9346,2019-04-19 07:14:16,SEVILLA,MADRID,2019-05-24 09:40:00,2019-05-24 12:23:00,AVE,60.3,Turista,Promo
9347,2019-04-19 07:14:16,SEVILLA,MADRID,2019-05-24 09:50:00,2019-05-24 12:36:00,ALVIA,,Turista,Promo
9348,2019-04-19 07:14:16,SEVILLA,MADRID,2019-05-24 10:45:00,2019-05-24 13:17:00,AVE,53.4,Turista,Promo
9349,2019-04-19 07:14:16,SEVILLA,MADRID,2019-05-24 11:45:00,2019-05-24 14:17:00,AVE,60.3,Turista,Promo
9350,2019-04-19 07:14:16,SEVILLA,MADRID,2019-05-24 12:18:00,2019-05-24 14:56:00,ALVIA,,Turista,Promo
9351,2019-04-19 07:14:16,SEVILLA,MADRID,2019-05-24 12:40:00,2019-05-24 15:23:00,AVE,53.4,Turista,Promo
9352,2019-04-19 07:14:16,SEVILLA,MADRID,2019-05-24 13:40:00,2019-05-24 16:10:00,AVE,47.3,Turista,Promo
9353,2019-04-19 07:14:16,SEVILLA,MADRID,2019-05-24 14:45:00,2019-05-24 17:15:00,AVE,53.4,Turista,Promo
9354,2019-04-19 07:14:16,SEVILLA,MADRID,2019-05-24 14:58:00,2019-05-24 17:50:00,ALVIA,67.2,Turista,Flexible
9355,2019-04-19 07:14:16,SEVILLA,MADRID,2019-05-24 15:45:00,2019-05-24 18:15:00,AVE,53.4,Turista,Promo
9356,2019-04-19 07:14:16,SEVILLA,MADRID,2019-05-24 16:15:00,2019-05-24 18:54:00,AVE,60.3,Turista,Promo
9357,2019-04-19 07:14:16,SEVILLA,MADRID,2019-05-24 16:45:00,2019-05-24 19:17:00,AVE,60.3,Turista,Promo
9358,2019-04-19 07:14:16,SEVILLA,MADRID,2019-05-24 17:45:00,2019-05-24 20:17:00,AVE,69.4,Preferente,Promo
9359,2019-04-19 07:14:16,SEVILLA,MADRID,2019-05-24 18:45:00,2019-05-24 21:17:00,AVE,47.3,Turista,Promo
9360,2019-04-19 07:14:16,SEVILLA,MADRID,2019-05-24 19:15:00,2019-05-24 21:36:00,AVE,53.4,Turista,Promo
9361,2019-04-19 07:14:16,SEVILLA,MADRID,2019-05-24 19:19:00,2019-05-24 21:59:00,INTERCITY,62.2,Turista,Flexible
9362,2019-04-19 07:14:16,SEVILLA,MADRID,2019-05-24 19:45:00,2019-05-24 22:17:00,AVE,60.3,Turista,Promo
9363,2019-04-19 07:14:16,SEVILLA,MADRID,2019-05-24 20:15:00,2019-05-24 22:36:00,AVE,53.4,Turista,Promo
9364,2019-04-19 07:14:16,SEVILLA,MADRID,2019-05-24 20:36:00,2019-05-24 23:14:00,ALVIA,67.2,Turista,Flexible
9365,2019-04-19 07:14:16,SEVILLA,MADRID,2019-05-24 21:00:00,2019-05-24 23:52:00,AV City,49.15,Turista,Promo
9366,2019-04-19 07:14:28,SEVILLA,MADRID,2019-05-23 06:10:00,2019-05-23 08:58:00,AV City,43.55,Turista,Promo
9367,2019-04-19 07:14:28,SEVILLA,MADRID,2019-05-23 06:45:00,2019-05-23 09:15:00,AVE,76.3,Turista,Flexible
9368,2019-04-19 07:14:28,SEVILLA,MADRID,2019-05-23 07:15:00,2019-05-23 09:55:00,AVE,47.3,Turista,Promo
9369,2019-04-19 07:14:28,SEVILLA,MADRID,2019-05-23 07:40:00,2019-05-23 10:05:00,AVE,60.3,Turista,Promo
9370,2019-04-19 07:14:28,SEVILLA,MADRID,2019-05-23 08:45:00,2019-05-23 11:15:00,AVE,69.4,Preferente,Promo
9371,2019-04-19 07:14:28,SEVILLA,MADRID,2019-05-23 09:40:00,2019-05-23 12:23:00,AVE,47.3,Turista,Promo
9372,2019-04-19 07:14:28,SEVILLA,MADRID,2019-05-23 09:50:00,2019-05-23 12:36:00,ALVIA,,Turista,Promo
9373,2019-04-19 07:14:28,SEVILLA,MADRID,2019-05-23 10:45:00,2019-05-23 13:17:00,AVE,47.3,Turista,Promo
9374,2019-04-19 07:14:28,SEVILLA,MADRID,2019-05-23 11:45:00,2019-05-23 14:17:00,AVE,47.3,Turista,Promo
9375,2019-04-19 07:14:28,SEVILLA,MADRID,2019-05-23 12:18:00,2019-05-23 14:56:00,ALVIA,,Turista,Promo
